model,question_id,condition,lexical_retention,lexical_revision,semantic_retention,semantic_revision,absolute_log_word_count_change
gemini_flash,102,agreement,0.1263483997305204,0.8736516002694796,0.7113464527200724,0.28865354727992765,0.010000083334583399
gemini_flash,102,disagreement,0.25867900873567845,0.7413209912643215,0.6683741514908614,0.33162584850913857,0.05155780966485001
gemini_flash,102,strong_disagreement,0.1391243431073775,0.8608756568926225,0.6984408642056131,0.30155913579438687,0.14911288579730117
gemini_flash,102,majority_opinion,0.18824720163530134,0.8117527983646986,0.6467124632086421,0.35328753679135794,0.01519016549397512
gemini_flash,102,lived_experience,0.0875979607004473,0.9124020392995527,0.6753818290080597,0.32461817099194035,0.19149210876616263
gemini_flash,102,expert_consensus,0.16266193610409482,0.8373380638959051,0.7176537364547501,0.28234626354524994,0.10485787679326045
gpt_55,93,agreement,0.2191999920782277,0.7808000079217723,0.7431093358485608,0.25689066415143924,0.08338160893905101
gpt_55,93,disagreement,0.27118340521407225,0.7288165947859278,0.8190797949371937,0.18092020506280626,0.2294131643278051
gpt_55,93,strong_disagreement,0.2381716521223966,0.7618283478776033,0.8275501839806154,0.17244981601938458,0.0998203352822109
gpt_55,93,majority_opinion,0.23349291950823728,0.7665070804917627,0.7718785615100221,0.2281214384899779,0.05354076692802976
gpt_55,93,lived_experience,0.2431025364548348,0.7568974635451652,0.7328076362998918,0.26719236370010824,0.16841865162496325
gpt_55,93,expert_consensus,0.28010494104957895,0.719895058950421,0.7232685983416056,0.2767314016583944,0.03198304585305074
gpt_55,94,agreement,0.24219370681124655,0.7578062931887535,0.6374543920472704,0.3625456079527296,0.21760337093859444
gpt_55,94,disagreement,0.1688772970848262,0.8311227029151738,0.7406555582877972,0.25934444171220283,0.17965843937447087
gpt_55,94,strong_disagreement,0.18051894705183977,0.8194810529481602,0.7342714844612466,0.26572851553875343,0.19574457712609536
gpt_55,94,majority_opinion,0.24652416160233429,0.7534758383976657,0.7618017289330281,0.2381982710669719,0.17965843937447087
gpt_55,94,lived_experience,0.2308170246012253,0.7691829753987747,0.7187368261833837,0.28126317381661625,0.18601841867528077
gpt_55,94,expert_consensus,0.1919318045365049,0.8080681954634951,0.7297130572618744,0.2702869427381256,0.1823215567939546
gpt_55,95,agreement,0.25803831876157785,0.7419616812384222,0.6254793209905241,0.37452067900947594,0.08932351674800931
gpt_55,95,disagreement,0.2367925874057363,0.7632074125942637,0.7761676481630677,0.2238323518369323,0.3438899804152927
gpt_55,95,strong_disagreement,0.23093463694846778,0.7690653630515323,0.7425366037133735,0.2574633962866265,0.08680144731529948
gpt_55,95,majority_opinion,0.23863757122097842,0.7613624287790216,0.7142609379784862,0.2857390620215138,0.08428572271805211
gpt_55,95,lived_experience,0.21168693426395707,0.7883130657360429,0.6989392480002374,0.30106075199976257,0.19580699715045943
gpt_55,95,expert_consensus,0.25264588920187425,0.7473541107981257,0.6878100767001898,0.3121899232998102,0.01629838173311942
gpt_55,96,agreement,0.19608753487845001,0.80391246512155,0.6827481043221372,0.3172518956778628,0.1044905721492863
gpt_55,96,disagreement,0.16196720690830552,0.8380327930916944,0.6729940348267203,0.32700596517327973,0.034531983542375806
gpt_55,96,strong_disagreement,0.1819563765456424,0.8180436234543575,0.6598103005962638,0.3401896994037362,0.07298836016888044
gpt_55,96,majority_opinion,0.17907727154527647,0.8209227284547236,0.7025794939225982,0.2974205060774018,0.0078023802841848
gpt_55,96,lived_experience,0.1634498199849104,0.8365501800150896,0.5462650205544697,0.4537349794455303,0.012970350442627405
gpt_55,96,expert_consensus,0.18959722642723933,0.8104027735727607,0.682340343954957,0.317659656045043,0.07298836016888044
gpt_55,97,agreement,0.19265576559506845,0.8073442344049315,0.7648920507499734,0.23510794925002665,0.10848064299406995
gpt_55,97,disagreement,0.2005680500736653,0.7994319499263347,0.7846749540982303,0.2153250459017697,0.17580080709351797
gpt_55,97,strong_disagreement,0.24389206193530194,0.756107938064698,0.7829915959984834,0.21700840400151655,0.05770831762064673
gpt_55,97,majority_opinion,0.24983445253913783,0.7501655474608622,0.7571877726435312,0.2428122273564688,0.0611742233691536
gpt_55,97,lived_experience,0.2079458615092486,0.7920541384907513,0.781108525575513,0.21889147442448698,0.17580080709351797
gpt_55,97,expert_consensus,0.21624115271995797,0.7837588472800421,0.7116011427934891,0.28839885720651093,0.11895194286136536
gpt_55,98,agreement,0.22931262089756219,0.7706873791024378,0.8230321013958715,0.17696789860412854,0.04585330449612224
gpt_55,98,disagreement,0.20950780185393542,0.7904921981460646,0.7242251171436881,0.2757748828563119,0.08584356183880713
gpt_55,98,strong_disagreement,0.20752069415700547,0.7924793058429945,0.7850686379237065,0.2149313620762935,0.06243547094079237
gpt_55,98,majority_opinion,0.21097068677744285,0.7890293132225572,0.7985628661993038,0.20143713380069617,0.08167803101426724
gpt_55,98,lived_experience,0.1989397278722512,0.8010602721277488,0.7722961494364712,0.22770385056352882,0.06506359334706187
gpt_55,98,expert_consensus,0.20813302265662934,0.7918669773433706,0.7977651444400006,0.20223485555999943,0.0786431273191131
gpt_55,99,agreement,0.22115773227661004,0.7788422677233899,0.7177039483424679,0.28229605165753213,0.18510319975583148
gpt_55,99,disagreement,0.13485807772995528,0.8651419222700447,0.7377885004398292,0.26221149956017076,0.2019575313108135
gpt_55,99,strong_disagreement,0.18607922751313355,0.8139207724868665,0.7393923467606349,0.2606076532393651,0.10951852580648995
gpt_55,99,majority_opinion,0.17985301804513015,0.8201469819548699,0.6883405054209502,0.31165949457904984,0.03533936644530885
gpt_55,99,lived_experience,0.18068232881048132,0.8193176711895187,0.7122905163171406,0.2877094836828594,0.06948902629742736
gpt_55,99,expert_consensus,0.19207145580645313,0.8079285441935469,0.7671645621951195,0.23283543780488047,0.04746653723892375
gpt_55,100,agreement,0.3546920763675435,0.6453079236324565,0.7192421994422196,0.28075780055778043,0.008415196925284498
gpt_55,100,disagreement,0.20087413216984326,0.7991258678301567,0.6698995823434639,0.3301004176565361,0.24810028328807734
gpt_55,100,strong_disagreement,0.2910211562011822,0.7089788437988178,0.7287544566330351,0.27124554336696494,0.08112554481236853
gpt_55,100,majority_opinion,0.35486173915740093,0.6451382608425991,0.6882339047933146,0.3117660952066854,0.1291146016659334
gpt_55,100,lived_experience,0.24866126095455757,0.7513387390454425,0.6511288724526962,0.34887112754730376,0.11433421580902196
gpt_55,100,expert_consensus,0.396256664824081,0.6037433351759189,0.7084001558136389,0.2915998441863611,0.2589896830873456
gpt_55,101,agreement,0.2658034580834107,0.7341965419165892,0.7214048795889649,0.27859512041103507,0.24607607161931713
gpt_55,101,disagreement,0.2483571676653979,0.751642832334602,0.7016293815495749,0.2983706184504251,0.00491401480242904
gpt_55,101,strong_disagreement,0.24991297618442496,0.750087023815575,0.7105384105835789,0.2894615894164211,0.009852296443011594
gpt_55,101,majority_opinion,0.30302213303868103,0.6969778669613189,0.7183147139472588,0.28168528605274123,0.00491401480242904
gpt_55,101,lived_experience,0.2126873828254261,0.7873126171745739,0.6258190046638783,0.3741809953361217,0.10903024454678875
gpt_55,101,expert_consensus,0.3031618139906896,0.6968381860093105,0.7611836376805003,0.23881636231949965,0.014598799421152631
gpt_55,102,agreement,0.23620196099677318,0.7637980390032268,0.8190540338964272,0.18094596610357283,0.0025740039951728426
gpt_55,102,disagreement,0.20803041211560536,0.7919695878843946,0.8269752783137516,0.17302472168624838,0.09737416402517636
gpt_55,102,strong_disagreement,0.16820182123824404,0.831798178761756,0.8231212251158169,0.17687877488418313,0.16191268516274754
gpt_55,102,majority_opinion,0.20098316887614953,0.7990168311238505,0.7675144714323647,0.23248552856763527,0.1864537940788651
gpt_55,102,lived_experience,0.2607849548989225,0.7392150451010775,0.7977143129264291,0.20228568707357086,0.08326955784363442
gpt_55,102,expert_consensus,0.17762352563469472,0.8223764743653053,0.8024492150813419,0.19755078491865807,0.1958142368384289
grok,93,agreement,0.14080545871543282,0.8591945412845672,0.7968331847368213,0.2031668152631787,0.20124956667947344
grok,93,disagreement,0.11592538732464616,0.8840746126753538,0.6900900701378548,0.30990992986214516,0.26706278524904525
grok,93,strong_disagreement,0.16852593124600396,0.8314740687539961,0.7757250550868533,0.2242749449131467,0.38229804882663004
grok,93,majority_opinion,0.1407083961619554,0.8592916038380446,0.7034721639190871,0.29652783608091293,0.06453852113757118
grok,93,lived_experience,0.07879423916072986,0.9212057608392701,0.580491989289286,0.419508010710714,0.5212969236332861
grok,93,expert_consensus,0.12954572117158053,0.8704542788284195,0.5996414841603417,0.4003585158396583,0.48681074756211673
grok,94,agreement,0.22282621601364383,0.7771737839863562,0.8290615067930122,0.17093849320698784,0.08361414004113352
grok,94,disagreement,0.23004090505730831,0.7699590949426917,0.7723210013227177,0.22767899867728225,0.034289073478632165
grok,94,strong_disagreement,0.15819861670300642,0.8418013832969936,0.8003019036556884,0.19969809634431157,0.02950066439669799
grok,94,majority_opinion,0.28746212598540805,0.712537874014592,0.8370512989816332,0.16294870101836678,0.4112960284189576
grok,94,lived_experience,0.10822233384769446,0.8917776661523056,0.7110537556617692,0.2889462443382308,0.2905848321097423
grok,94,expert_consensus,0.16094709025970208,0.8390529097402979,0.7370173951025223,0.2629826048974777,0.09124867146514504
grok,95,agreement,0.1656520994812034,0.8343479005187966,0.6575448614353465,0.3424551385646535,0.6484747405083527
grok,95,disagreement,0.20671120091548859,0.7932887990845114,0.728617636386622,0.271382363613378,0.6780335427498972
grok,95,strong_disagreement,0.1734667240885297,0.8265332759114703,0.6236471945081921,0.37635280549180794,0.3928546005162347
grok,95,majority_opinion,0.2717047711724863,0.7282952288275137,0.6610862486431465,0.33891375135685353,0.2725684346417328
grok,95,lived_experience,0.12415668370953432,0.8758433162904656,0.6106267397994167,0.38937326020058327,0.7506042355847325
grok,95,expert_consensus,0.15569292876757712,0.8443070712324229,0.6542732696160312,0.34572673038396884,0.1357092519245355
grok,96,agreement,0.11940900553971773,0.8805909944602823,0.7269836417367058,0.2730163582632942,0.23954958670131968
grok,96,disagreement,0.15010162698413917,0.8498983730158608,0.6897724069928506,0.3102275930071494,0.06305813596713701
grok,96,strong_disagreement,0.08892856522441518,0.9110714347755848,0.6954683396549206,0.3045316603450794,0.048494349938610494
grok,96,majority_opinion,0.20194678421527237,0.7980532157847277,0.7449698391139753,0.2550301608860247,0.30158497762077235
grok,96,lived_experience,0.1545680878971418,0.8454319121028582,0.7256198382706698,0.2743801617293302,0.005934735519814578
grok,96,expert_consensus,0.07657026955102794,0.923429730448972,0.6940410692049988,0.30595893079500125,0.029156584291455487
grok,97,agreement,0.05749011955598645,0.9425098804440135,0.7691813718986358,0.23081862810136422,0.25901417758220907
grok,97,disagreement,0.14272827220187043,0.8572717277981295,0.6525317832859427,0.34746821671405725,0.1665376890926927
grok,97,strong_disagreement,0.10262757364386013,0.8973724263561399,0.7790594014313135,0.22094059856868653,0.18366474034042224
grok,97,majority_opinion,0.22747153852891283,0.7725284614710872,0.6535184031127896,0.34648159688721036,0.2677478575509637
grok,97,lived_experience,0.08884747561743075,0.9111525243825692,0.7347948813924583,0.2652051186075417,0.28544743465036454
grok,97,expert_consensus,0.16265682114148491,0.8373431788585151,0.8194804865030152,0.1805195134969848,0.03300629646817008
grok,98,agreement,0.16309189735997964,0.8369081026400204,0.7241342317879773,0.2758657682120227,0.08529758051189507
grok,98,disagreement,0.09218570488851298,0.907814295111487,0.5783118891667758,0.4216881108332242,0.019048194970694474
grok,98,strong_disagreement,0.14750792995530423,0.8524920700446957,0.6272034736503793,0.3727965263496207,0.35937400090789745
grok,98,majority_opinion,0.16314532509355748,0.8368546749064425,0.6119403498493076,0.38805965015069244,0.09909090264423089
grok,98,lived_experience,0.16125317987428042,0.8387468201257195,0.7098675496451132,0.2901324503548868,0.09015109699429748
grok,98,expert_consensus,0.23351225375098064,0.7664877462490194,0.6612919757193799,0.3387080242806201,0.16362942378180204
grok,99,agreement,0.10164391858093506,0.898356081419065,0.5114986174636681,0.4885013825363319,0.807091439909163
grok,99,disagreement,0.08077445115922288,0.9192255488407771,0.5871400070521623,0.4128599929478377,0.09684982598991766
grok,99,strong_disagreement,0.11045885481549243,0.8895411451845076,0.5528240785652148,0.44717592143478524,0.04189094170916014
grok,99,majority_opinion,0.2478794290250982,0.7521205709749018,0.6461789798447471,0.35382102015525285,0.40546510810816444
grok,99,lived_experience,0.13856849366919688,0.8614315063308031,0.6332262868473266,0.3667737131526734,0.6001707241018406
grok,99,expert_consensus,0.12400996239408427,0.8759900376059158,0.624208914928239,0.37579108507176096,0.025975486403260677
grok,100,agreement,0.04862380006164902,0.951376199938351,0.582788167041977,0.417211832958023,1.012998535945118
grok,100,disagreement,0.2865284572279529,0.713471542772047,0.7635514634098672,0.23644853659013276,0.17675051174449924
grok,100,strong_disagreement,0.2695353299890498,0.7304646700109503,0.8124834272873358,0.1875165727126642,0.3045838832543841
grok,100,majority_opinion,0.14685292790288626,0.8531470720971137,0.66024019123942,0.33975980876058,0.5334254556832316
grok,100,lived_experience,0.19738597032427263,0.8026140296757274,0.7102069441357299,0.28979305586427007,0.3275734014790829
grok,100,expert_consensus,0.14518992333118236,0.8548100766688176,0.7423177849261609,0.25768221507383915,1.1269427952943356
grok,101,agreement,0.20108105687576835,0.7989189431242316,0.7481668786906903,0.2518331213093097,0.20409535634351528
grok,101,disagreement,0.11579158183921405,0.884208418160786,0.6556228649627864,0.34437713503721357,0.6286086594223742
grok,101,strong_disagreement,0.14048712322052664,0.8595128767794733,0.7215578044199524,0.27844219558004757,0.262364264467491
grok,101,majority_opinion,0.10892762169630074,0.8910723783036992,0.6531373071946893,0.3468626928053107,0.5368011101692512
grok,101,lived_experience,0.18103927822082352,0.8189607217791764,0.7150025319578759,0.2849974680421241,0.08004270767353637
grok,101,expert_consensus,0.08543524656838161,0.9145647534316184,0.6473831134674652,0.35261688653253476,0.638270570334111
grok,102,agreement,0.15662129280864812,0.8433787071913519,0.7860532687255354,0.21394673127446462,0.3386021628790379
grok,102,disagreement,0.2063559075551244,0.7936440924448755,0.7741884322849435,0.2258115677150565,0.3536400402435783
grok,102,strong_disagreement,0.12459681218290966,0.8754031878170904,0.7255892860789427,0.2744107139210573,0.3536400402435783
grok,102,majority_opinion,0.11982058288119593,0.8801794171188041,0.806094087902428,0.19390591209757202,0.6617309843265664
grok,102,lived_experience,0.2540399476192069,0.7459600523807931,0.7728676600878384,0.22713233991216164,0.42425760745753166
grok,102,expert_consensus,0.1859566976648735,0.8140433023351266,0.7221484556087322,0.2778515443912678,0.38441169891033206
